SOURCELONG:Monsters of Faerun 3.0	SOURCESHORT:MCMoF30	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2001-02
																																	
# # Subrace Traits																																	
																																	
###Block: Traits																																	
Stone Walk	CATEGORY:Special Ability	TYPE:DwarfRaceTrait.RaceTrait.SpecialQuality	VISIBLE:YES	DESC:This ability allows Urdunnirs to pass through stone and earth as if it were air. They can carry up to twice their own body weight with them in this manner.	KEY:Urdunnir Dwarf ~ Stone Walk																											SOURCEPAGE:MCMoF	
Stone Shape	CATEGORY:Special Ability	TYPE:DwarfRaceTrait.RaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Urdunnir Dwarf ~ Stone Shape																		SPELLS:Innate|TIMES=1|TIMEUNIT=Round|CASTERLEVEL=8|Stone Shape									SOURCEPAGE:MCMoF	
Shape Metal	CATEGORY:Special Ability	TYPE:DwarfRaceTrait.RaceTrait.SpecialAttack.SpellLike	VISIBLE:YES	DESC:An urdunnir can also use a shape metal spell-like ability by concentrating for a full round and using this ability in the next round. The power works just like the stone shape spell, except that the urdunnir can only affect 5 cubic feet of metal. The dwarf must touch the metal to shape it, which may require a melee touch attack if an opponent is holding or wielding the object. If an urdunnir is prepared for an attack, he can reshape a metal weapon as it hits, taking only half damage from the attack and rendering the weapon useless. (The dwarf must spend one action preparing to use the power, then ready the shape metal ability on his next action, using the ability the next time he is struck in combat.) Magic weapons and armor receive a Fortitude saving throw against this power (see the saving throw rules under Strike an Object in Chapter 8 of the Player's Handbook).	KEY:Urdunnir Dwarf ~ Shape Metal																											SOURCEPAGE:MCMoF	
																																	
###Block:Abilities	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
Alternate Form	CATEGORY:Special Ability	TYPE:PterafolkRaceTrait.SpecialQuality	VISIBLE:YES	DESC:Pterafolk have two additional forms. They can turn their arms into powerful, leathery wings, granting them flight, though they are relatively slow and clumsy in this form. In this form, they can still use their claws to attack opponents on the ground, though they must land immediately after attacking. Their third form is that of a small pteranodon with a 15-foot wingspan. In this form, they attack with their clawed feet (attack bonus and damage are unchanged), and gain Flyby Attack as a bonus feat.	KEY:Pterafolk ~ Alternate Form																											SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Quaggoth	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=QuaggothRaceTrait											BONUS:VAR|DarkvisionRange|60|TYPE=Base	BONUS:VAR|AdvancementByClass|1																		
Rage	CATEGORY:Special Ability	TYPE:QuaggothRaceTrait.SpecialQuality.Extraordinary.Rage	VISIBLE:YES	DESC:A quaggoth that takes damage in combat has a 50%% chance of flying into a berserk rage the following round, clawing and biting madly until either it or its opponent is dead. It gains +4 Strength and -4 AC. The creature cannot end its rage voluntarily. Magicfollowers only have a 1 in 6 chance of flying into a rage, but if they do they drop their weapons and fight with their claws.	KEY:Quaggoth ~ Rage									BONUS:VAR|RageConBonus|-4	BONUS:VAR|RageACPenalty|2|TYPE=Racial	BONUS:VAR|RageMorale|-2							ABILITY:Special Ability|AUTOMATIC|Rage									SOURCEPAGE:MCMoF	
Skills	CATEGORY:Special Ability	TYPE:QuaggothRaceTrait.SpecialQuality	VISIBLE:YES	DESC:*Magic-followers gain a +2 circumstance bonus on Hide checks in shadowy areas because of their dark fur.	KEY:Quaggoth ~ Skills																											SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Shalarin	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=ShalarinRaceTrait	AUTO:LANG|Aquan										BONUS:VAR|DarkvisionRange|60|TYPE=Base	BONUS:VAR|AdvancementByClass|1																		
-	CATEGORY:Special Ability	TYPE:ShalarinRaceTrait	VISIBLE:DISPLAY		KEY:Shalarin ~ -																											SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Sharn	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=SharnRaceTrait											BONUS:VAR|Maneuverability|5|TYPE=Base	BONUS:VAR|DarkvisionRange|60|TYPE=Base								ABILITY:FEAT|AUTOMATIC|Alertness										
Spells	CATEGORY:Special Ability	TYPE:SharnRaceTrait.SpecialQuality	VISIBLE:YES	DESC:The typical sharn casts spells as a 7th-level sorcerer and as a 5th-level cleric. Thanks to the partial action a sharn gets from its haste ability, it can cast two spells in the same round, but the peculiar structure of a sharn's mental processes requires the two spells to come from the lists of different classes. Hence, the average sharn that wishes to use all its actions casting spells can only cast one cleric spell and one sorcerer spell per round, not two of one class. (A spell available to both clerics and sorcerers counts as belonging to either class.) Each additional Hit Die gained by a sharn increases either its sorcerer spellcasting level or its cleric spellcasting level by one. For example, an average sharn with 8 HD has the spellcasting ability of a 9th-level sorcerer and a 7th-level cleric. &nl;Special Sharn Sorcerer Rules: Sharns do not require material components or focuses for their spells. Sharns usually do not have familiars. &nl;Special Sharn Cleric Rules: Sharns do not require material components or divine focuses for their spells either. Sharn clerics can choose four domains from the following list, and receive the granted powers of all four: Chaos, Death, Knowledge, Luck, Magic, Protection, Travel, and Trickery. They turn undead according to their cleric level and Charisma score.	KEY:Sharn ~ Spells									BONUS:PCLEVEL|Cleric|(HD-3)/2	BONUS:PCLEVEL|Sorcerer|(HD-4)/2																	SOURCEPAGE:MCMoF	
Hex Portal	CATEGORY:Special Ability	TYPE:SharnRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A sharn can maintain up to three miniature portals-ethereal windows- through which it can see, cast spells, and even launch a melee attack. Each portal is a translucent hexagonal window of purple light, 3 feet in diameter. As a full-round action, the sharn can form one to three of the portals anywhere within 20 feet of its body, each portal coalescing out of a swirl of purple motes. Thereafter, each separate hex portal can move independently up to 20 feet per round as a free action before the sharn takes its regular action (not the partial action it gets for being hasted). The hex portals do not block movement, line of sight, or missile fire. A character can occupy the same space as a sharn portal with no adverse effect other than proximity to the sharn's touch and attacks. A sharn can  cause one or more portals to disappear on its action, as a free action, but will not be able to form a new portal until it uses a standard action to create hex portals. If the sharn moves farther than 100 feet from one of its portals, the portal disappears. A sharn can cast a spell through a portal by extending its hand through the portal. It can deliver touch spells to creatures within 5 feet of a portal. A sharn is not capable of moving fully through one of its portals, nor can anyone else move through a portal. Sharns can launch melee attacks through portals without any penalty, but only with a 5-foot reach, not 10 feet like the sharn's own body. Note that portals threaten areas within 5 feet of them. Hex portals can flank, or contribute to flanking, just like any other creature that threatens an area. Opponents cannot normally attack a sharn through a portal, or cast a spell through a portal, but they can ready an action to attack when a sharn sticks its hand through a portal to cast a spell or attack. Assuming the sharn is not invisible when it sticks part of its body through the portal, it is assumed to have nine-tenths cover, and therefore a +10 bonus to AC and a +4 bonus on Reflex saves. Hex portals can be dispelled, but a dispelled hex portal could be reformed on the sharn's next action, beside the sharn. Hex portals do not function or appear inside antimagic fields. As force effects, hex portals cannot, themselves, be turned invisible.	KEY:Sharn ~ Hex Portal																											SOURCEPAGE:MCMoF	
Independent Action	CATEGORY:Special Ability	TYPE:SharnRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A sharn's three separate consciousnesses allow it to take two standard actions and a move action, or a full-round action and an extra standard action, each round. It can thus cast two spells in a round, though the two spells must come from the lists of different classes.	KEY:Sharn ~ Independent Action																											SOURCEPAGE:MCMoF	
Evasion	CATEGORY:Special Ability	TYPE:SharnRaceTrait.SpecialQuality.Extraodinary.Evasion	VISIBLE:YES	DESC:Sharns have the evasion ability of a 1st-level monk, taking no damage on a successful Reflex save against an attack that normally deals half damage on a successful save.	KEY:Sharn ~ Evasion																											SOURCEPAGE:MCMoF	
Immunities	CATEGORY:Special Ability	TYPE:SharnRaceTrait.SpecialQuality.Extraodinary	VISIBLE:YES	DESC:Sharns are immune to mind-influencing effects, polymorph effects, and spells that would change their shape.	KEY:Sharn ~ Immunities																		ABILITY:Special Ability|AUTOMATIC|Immunity to Mind-Affecting|Immunity to Polymorph									SOURCEPAGE:MCMoF	
Fixed Shape	CATEGORY:Special Ability	TYPE:SharnRaceTrait.SpecialQuality.Extraodinary	VISIBLE:YES	DESC:Sharns cannot polymorph themselves, shapechange themselves, or be changed in shape by others.	KEY:Sharn ~ Fixed Shape																											SOURCEPAGE:MCMoF	
Archetypal Shape	CATEGORY:Special Ability	TYPE:SharnRaceTrait.SpecialQuality.Extraodinary	VISIBLE:YES	DESC:No other creatures can polymorph or shapechange themselves (or anyone else) into a sharn's shape, or anything approximating it.	KEY:Sharn ~ Archetypal Shape																											SOURCEPAGE:MCMoF	
Regeneration	CATEGORY:Special Ability	TYPE:SharnRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Lawful weapons, spells, and outsiders inflict normal damage on sharns. Any other damage regenerates at the rate of 2 hit points per round as long as the sharn does not have any of its hex portals open.	KEY:Sharn ~ Regeneration									BONUS:VAR|RegenerationRate|2|TYPE=Racial																		SOURCEPAGE:MCMoF	
Feats	CATEGORY:Special Ability	TYPE:SharnRaceTrait.SpecialQuality	VISIBLE:YES	DESC:Sharns gain Multidexterity and Multiweapon Fighting as bonus feats.	KEY:Sharn ~ Feats																		ABILITY:FEAT|AUTOMATIC|Multiattack|Multiweapon Fighting									SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Siv	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=SivRaceTrait|Resistance to Cold											BONUS:VAR|AdvancementByClass|1	BONUS:VAR|ColdresistanceBonus|5|TYPE=Resistance								ABILITY:FEAT|AUTOMATIC|Exotic Weapon Proficiency (Siangham)										
Water Walking	CATEGORY:Special Ability	TYPE:SivRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Under normal circumstances, a siv can move across the surface of water, bogs, marshes, and other calm liquids as well as they move across normal ground. A siv who wishes to use this ability in combat must succeed at a Dexterity check (DC 10) on its action. Failure indicates that the siv has lost its footing, bobbing into the surface of the water, but otherwise able to act normally that round. Returning to the water-walking state is a fullround action. Sivs who pass the Dexterity check can even use the tumbling skill as if the water were a solid surface. In water that's troubled by small waves, the DC rises to 20, but splashing by people in the water usually isn't enough to count as true wave action. If waves are higher than 6 inches, sivs can't use their water walking ability, so they try to stick to marshes, dead lakes, and other stagnant bodies of water.	KEY:Siv ~ Water Walking																											SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Spectral Panther	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=SpectralPantherRaceTrait											BONUS:VAR|DarkvisionRange|60|TYPE=Base	BONUS:VAR|HasLowLightVision|1|TYPE=Base								ABILITY:FEAT|AUTOMATIC|Exotic Weapon Proficiency (Siangham)										
Fear Aura	CATEGORY:Special Ability	TYPE:SpectralPantherRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Spectral panthers radiate an aura of fear to a distance of 30 feet. Characters within this radius must make a Will save (DC %1) every minute or become shaken, suffering a -2 morale penalty on attack rolls, checks, and saving throws.	KEY: Spectral Panther ~ Fear Aura				DEFINE:FearAuraDC|0					BONUS:VAR|FearAuraDC|DefaultDCCha	BONUS:VAR|FearAuraDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Fear Aura)								ABILITY:Ability Focus|AUTOMATIC|Fear Aura									SOURCEPAGE:MCMoF	
Spectral Form	CATEGORY:Special Ability	TYPE:SpectralPantherRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Three times per day, a spectral panther can become incorporeal for up to 10 minutes at a time. While incorporeal, its AC becomes 12 (-1 size, +1 Dex, +2 deflection) and it gains all the special qualities of an incorporeal creature. The spectral panther often attacks while incorporeal, using its ghost touch ability.	KEY: Spectral Panther ~ Spectral Form																											SOURCEPAGE:MCMoF	
Ghost Touch	CATEGORY:Special Ability	TYPE:SpectralPantherRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:The spectral panther has the ghost touch ability, which allows it to attack incorporeal creatures normally. While incorporeal, the creature can attack corporeal targets normally.	KEY: Spectral Panther ~ Ghost Touch																											SOURCEPAGE:MCMoF	
Skills	CATEGORY:Special Ability	TYPE:SpectralPantherRaceTrait.SpecialQuality	VISIBLE:YES	DESC:Spectral panthers have a +4 racial bonus on Move Silently checks. *The creature's Hide bonus increases by +8 when it is in shadows.	KEY: Spectral Panther ~ Skills									BONUS:SKILL|Move Silently|4|TYPE=Racial	BONUS:SITUATION|Hide=Shadowy illumination area|8|TYPE=Racial																	SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Subterran Spider (Hairy Spider)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=SubterranSpiderHairySpiderRaceTrait|Immunity to Poison											BONUS:VAR|FractionalHD|3|TPE=Base	BONUS:VAR|DarkvisionRange|60|TYPE=Base																		
Poison	CATEGORY:Special Ability	TYPE:SubterranSpiderHairySpiderRaceTrait.SpecialAttack.Extraordinary.Poison	VISIBLE:YES	DESC:Injury, Fort DC %1, initial damage 1 DEX, secondary damage 1 DEX. The save DC is Constitution-based.|PoisonDC	KEY:Subterran Spider (Hairy Spider) ~ Poison				DEFINE:PoisonDC|0					BONUS:VAR|PoisonDC|DefaultDCCon	BONUS:VAR|PoisonDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Poison)	BONUS:VAR|PoisonDC|1|TYPE=Racial							ABILITY:Ability Focus|AUTOMATIC|Poison									SOURCEPAGE:MCMoF	
Skills	CATEGORY:Special Ability	TYPE:SubterranSpiderHairySpiderRaceTrait.SpecialQuality	VISIBLE:YES	DESC:Hairy spiders have racial bonuses of +4 on Hide checks, +6 on Jump checks, and +12 on Spot checks.	KEY:Subterran Spider (Hairy Spider) ~ Skills									BONUS:SKILL|Hide|4|TYPE=Racial	BONUS:SKILL|Jump|6|TYPE=Racial	BONUS:SKILL|Spot|12TYPE=Racial																SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Subterran Spider (Sword Spider)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=SubterranSpiderSwordSpiderRaceTrait																														
Impalement	CATEGORY:Special Ability	TYPE:SubterranSpiderSwordSpiderRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Against formidable prey, a sword spider jumps high into the air to land atop an opponent, with all eight legs together in a tight mesh of blades. It makes only a single attack roll (+5 melee), but if that attack is successful, the opponent takes damage from three leg blades if size Small or smaller, four blades if Medium-size, five blades if Large, six if Huge, and all eight if Gargantuan or larger. If the spider descends more than 20 feet to make this attack, it adds +1 point of damage to each leg.	KEY:Subterran Spider (Sword Spider) ~ Impalement																											SOURCEPAGE:MCMoF	
Poison	CATEGORY:Special Ability	TYPE:SubterranSpiderSwordSpiderRaceTrait.SpecialAttack.Extraordinary.Poison	VISIBLE:YES	DESC:Injury, Fort DC %1, initial damage 1d6 STR, secondary damage 1d6 STR. The save DC is Constitution-based.|PoisonDC	KEY:Subterran Spider (Sword Spider) ~ Poison				DEFINE:PoisonDC|0					BONUS:VAR|PoisonDC|DefaultDCCon	BONUS:VAR|PoisonDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Poison)	BONUS:VAR|PoisonDC|2|TYPE=Racial							ABILITY:Ability Focus|AUTOMATIC|Poison									SOURCEPAGE:MCMoF	
Skills	CATEGORY:Special Ability	TYPE:SubterranSpiderSwordSpiderRaceTrait.SpecialQuality	VISIBLE:YES	DESC:Sword spiders have racial bonuses of +4 on Hide checks, +6 on Jump checks, and +12 on Spot checks.	KEY:Subterran Spider (Sword Spider) ~ Skills									BONUS:SKILL|Hide|4|TYPE=Racial	BONUS:SKILL|Jump|6|TYPE=Racial	BONUS:SKILL|Spot|12TYPE=Racial																SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Stinger	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=StingerRaceTrait											BONUS:VAR|AdvancementByClass|1																			
Poison	CATEGORY:Special Ability	TYPE:StingerRaceTrait.SpecialAttack.Extraordinary.Poison	VISIBLE:YES	DESC:Injury, Fort DC %1, initial damage 1d6 STR, secondary damage 1d6 STR. The save DC is Constitution-based.|PoisonDC	KEY:Stinger ~ Poison				DEFINE:PoisonDC|0					BONUS:VAR|PoisonDC|DefaultDCCon	BONUS:VAR|PoisonDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Poison)								ABILITY:Ability Focus|AUTOMATIC|Poison									SOURCEPAGE:MCMoF	
Tremorsense	CATEGORY:Special Ability	TYPE:StingerRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Stingers can automatically sense the location of anything within 60 feet that is in contact with the ground.	KEY:Stinger ~ Tremorsense									BONUS:VAR|TremorsenseRange|60|TYPE=Base																		SOURCEPAGE:MCMoF	
Bolthole Magic	CATEGORY:Special Ability	TYPE:StingerRaceTrait.SpecialQuality.SpellLike	VISIBLE:YES	DESC:A stinger can move 20 feet straight up or straight down, so long as it passes through at least a foot of earth during its movement. For every 5 feet (or fraction thereof ) of earth the stinger moves through, it suffers 1d3 points of damage. If a stinger's planned movement would place it inside a solid object, it remains in place but suffers the damage as if it had moved through the intervening earth. Stingers use their bolthole magic to move between previously prepared tunnels and the surface above, or sequences of tunnels, stacked one beneath the other. Use of this ability produces a flash of red light and a smell like that of burning insect skin.	KEY:Stinger ~ Bolthole Magic																											SOURCEPAGE:MCMoF	
Feats	CATEGORY:Special Ability	TYPE:StingerRaceTrait.SpecialQuality	VISIBLE:YES	DESC:Stingers have Improved Initiative as a bonus feat.	KEY:Stinger ~ Feats																		ABILITY:FEAT|AUTOMATIC|Improved Initiative									SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Tall Mouther	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=TallMoutherRaceTrait	AUTO:LANG|Common|Halfling										BONUS:VAR|DarkvisionRange|60|TYPE=Base																			
Arrow Evasion	CATEGORY:Special Ability	TYPE:TallMoutherRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Tall mouther's crazy whirl of arms and its shifting central head make it hard to hit with normal missiles such as arrows and crossbow bolts. Such missiles (but not rays or extraordinary missiles) have a 20%% chance of missing the mouther outright.	KEY:Tall Mouther ~ Arrow Evasion																											SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Tomb Tapper	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=TombTapperRaceTrait	AUTO:LANG|Common										BONUS:VAR|DarkvisionRange|60|TYPE=Base																			
Blindsight	CATEGORY:Special Ability	TYPE:TombTapperRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Tomb tappers suffer no penalties in melee or ranged combat, despite lacking eyes. Using their sonarlike ability, tomb tappers can detect all foes within 120 feet as a sighted creature would. Beyond that range they treat all targets as having total concealment (see Chapter 8 of the Player's Handbook).	KEY:Tomb Tapper ~ Blindsight									BONUS:VAR|BlindsightRange|120|TYPE=Base																		SOURCEPAGE:MCMoF	
