SOURCELONG:Unearthed Arcana	SOURCESHORT:UA	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2004-02																														
																																	
# Ability Name	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
Combat Style	CATEGORY:Special Ability	TYPE:ClassFeatures.PrestigeRangerClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 2nd level, a prestige ranger gains either Manyshot or Improved Two-Weapon Fighting as a bonus feat. She must have the Rapid Shot feat to select Manyshot as a bonus feat, and she must have Two-Weapon Fighting to select Improved Two-Weapon Fighting as a bonus feat. However, the ranger need not have any of the other normal prerequisites for the bonus feat selected. At 7th level, a prestige ranger gains either Improved Precise Shot or Greater Two-Weapon Fighting as a bonus feat. She must have the Manyshot and Rapid Shot feats to select Improved Precise Shot as a bonus feat, and she must have Two-Weapon Fighting and Improved Two-Weapon Fighting to select Greater Two-Weapon Fighting as a bonus feat. However, the ranger need not have any of the other normal prerequisites for the bonus feat selected.	KEY:Prestige Ranger ~ Combat Style				DEFINE:PrestigeRangerCombatTreeLVL|0					BONUS:ABILITYPOOL|Prestige Ranger Combat Style|1	BONUS:VAR|PrestigeRangerCombatTreeLVL|PrestigeRangerLVL	BONUS:VAR|PrestigeRangerCombatTreeTier|2	BONUS:VAR|PrestigeRangerCombatTreeTier|1|PREVARGTEQ:PrestigeRangerLVL,7														SORTKEY:Class_Prestige_Ranger	SOURCEPAGE:UA	
Woodland Stride	CATEGORY:Special Ability	TYPE:ClassFeatures.PrestigeRangerClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Starting at 2nd level, a ranger may move through any sort of undergrowth (such as natural thorns, briars, overgrown areas, and similar terrain) at his normal speed and without taking damage or suffering any other impairment. However, thorns, briars, and overgrown areas that are enchanted or magically manipulated to impede motion still affect him.	KEY:Prestige Ranger ~ Woodland Stride																										SORTKEY:Class_Prestige_Ranger	SOURCEPAGE:UA	
Camouflage	CATEGORY:Special Ability	TYPE:ClassFeatures.PrestigeRangerClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A ranger of 9th level or higher can use the Hide skill in any sort of natural terrain, even if the terrain doesn't grant cover or concealment.	KEY:Prestige Ranger ~ Camouflage																										SORTKEY:Class_Prestige_Ranger	SOURCEPAGE:UA	
Hide in Plain Sight	CATEGORY:Special Ability	TYPE:ClassFeatures.PrestigeRangerClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:While in any sort of natural terrain, a ranger of 13th level or higher can use the Hide skill even while being observed.	KEY:Prestige Ranger ~ Hide in Plain Sight																		ABILITY:Special Ability|AUTOMATIC|Hide in Plain Sight								SORTKEY:Class_Prestige_Ranger	SOURCEPAGE:UA	
Bonus Feats	CATEGORY:Special Ability	TYPE:ClassFeatures.BattleScionClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At 1st level, a battle scion receives a bonus feat. Thereafter, he gains an additional bonus feat at 4th, 7th, and 10th level. These bonus feats must be drawn from the list of feats noted as fi ghter bonus feats on Table 5-1: Feats, page 90 of the Player's Handbook. A battle scion must still meet all prerequisites to take a bonus feat.	KEY:Battle Scion ~ Bonus Feats				DEFINE:BattleScionBonusFeats|0					BONUS:VAR|BattleScionBonusFeats|(BattleScionLVL+2)/3	BONUS:ABILITYPOOL|Fighter Feat|BattleScionBonusFeats																SORTKEY:Class_Battle_Scion	SOURCEPAGE:UA	
Spells per Day	CATEGORY:Special Ability	TYPE:ClassFeatures.FaithScionClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At each faith scion level, a character gains new spells per day (and spells known, if applicable) as if he had also gained a level in a spellcasting class to which he belonged before adding the prestige class level. If the character had more than one spellcasting class before becoming a faith scion, the player must decide to which class to add each faith scion level for the purpose of determining spells per day and spells known.	KEY:Faith Scion ~ Spells per Day																										SORTKEY:Class_Faith_Scion	SOURCEPAGE:UA	
Special Abilities	CATEGORY:Special Ability	TYPE:ClassFeatures.FaithScionClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Faith scion levels stack with other class levels for determining the effectiveness of the following abilities: animal companions, lay on hands, special mount, turn or rebuke undead, wild shape (including additional daily uses or increased range of sizes or creature types), and wild empathy. For instance, a 5th-level druid/6th-level faith scion could assume wild shape four times per day (including Tiny creatures), and would add 11 (plus Cha modifi er) to his wild empathy checks. His animal companion would be treated as that of an 11th-level druid.	KEY:Faith Scion ~ Special Abilities								BONUS:VAR|AnimalCompanionLVL,SpecialMountLVL,TurnLevelBase,DruidWildShapeLVL,WildEmpathyBonus|FaithScionLVL	BONUS:VAR|LayOnHands|FaithScionLVL*LayOnHandsCHABonus																	SORTKEY:Class_Faith_Scion	SOURCEPAGE:UA	
Spells per Day	CATEGORY:Special Ability	TYPE:ClassFeatures.SpellScionClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At each spell scion level, the character gains new spells per day (and spells known, if applicable) as if she had also gained a level in a spellcasting class to which she belonged before adding the prestige class level. She does not, however, gain any other benefit a character of that class would have gained (metamagic or item creation feats, and so on). If the character had more than one spellcasting class before becoming a spell scion, the player must decide to which class to add each spell scion level for the purpose of determining spells per day and spells known.	KEY:Spell Scion ~ Spells per Day																										SORTKEY:Class_Spell_Scion	SOURCEPAGE:UA	
Bonus Class Skill	CATEGORY:Special Ability	TYPE:ClassFeatures.SwiftScionClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At 1st level, 5th level, and 9th level, a swift scion may choose an additional class skill from the following list: Appraise (Int), Concentration (Con), Decipher Script (Int), Disable Device (Dex), Disguise (Cha), Gather Information (Cha), Knowledge (all skills, taken individually) (Int), Sleight of Hand (Dex), Speak Language (Int), Spellcraft (Int), Survival (Wis), and Use Magic Device (Cha). Once designated, that skill is considered a class skill for the swift scion prestige class.	KEY:Swift Scion ~ Bonus Class Skill																										SORTKEY:Class_Swift_Scion	SOURCEPAGE:UA	
Bonus Special Ability	CATEGORY:Special Ability	TYPE:ClassFeatures.SwiftScionClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At 2nd level, 6th level, and 10th level, a swift scion may choose an additional special ability from the following list. She may select the same ability more than once if desired, and the effects stack where appropriate.	KEY:Swift Scion ~ Bonus Special Ability									BONUS:ABILITYPOOL|Swift Scion Special Ability|(SwiftScionLVL+2)/4																	SORTKEY:Class_Swift_Scion	SOURCEPAGE:UA	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.TaintedSorcererClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Tainted sorcerers are profi cient with all simple weapons. They are not profi cient with any type of armor or shield. Armor of any type interferes with a tainted sorcerer's arcane gestures, which can cause her spells to fail (if those spells have somatic components).	KEY:Tainted Sorcerer ~ Weapon and Armor Proficiency																		ABILITY:Internal|AUTOMATIC|TYPE=WeaponProfSimple								SORTKEY:Class_Tainted_Sorcerer	SOURCEPAGE:UA	
Spells per Day	CATEGORY:Special Ability	TYPE:ClassFeatures.TaintedSorcererClassFeatures.SpecialQuality	VISIBLE:YES	DESC:When a new tainted sorcerer level is gained, the character gains new spells known and spells per day as if she had also gained a level in a spellcasting class she belonged to before she added the prestige class. She does not, however, gain any other benefit a character of that class would have gained. This essentially means that she adds the level of tainted sorcerer to the level of whatever other spellcasting class she has, then determines spells known, spells per day, and caster level accordingly.	KEY:Tainted Sorcerer ~ Spells per Day																										SORTKEY:Class_Tainted_Sorcerer	SOURCEPAGE:UA	
Blood Component	CATEGORY:Special Ability	TYPE:ClassFeatures.TaintedSorcererClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A tainted sorcerer must use blood in place of any spell's material component (if the spell has no material component, ignore this cost). She has two choices for a source of blood: herself or someone else. If she uses her own blood, the minor knife cut to draw the requisite blood is a free action that becomes a normal part of casting the spell. Using this ability deals 1 point of damage to the tainted sorcerer, but the character does not need to make a Concentration check to successfully cast the spell, despite the wound. Substituting blood for a costly material component requires drawing a greater amount of blood. A tainted sorcerer deals more damage to herself when drawing a large amount of blood, as shown on the table below. Also, when using blood to replace a costly component in this way, the tainted sorcerer must make a Concentration check (DC 10 + damage taken + spell level) to successfully cast the spell. If the tainted sorcerer draws someone else's blood to use as a material component, the rules given above generally apply. If the source of blood is willing (or helpless) and is adjacent to the tainted sorcerer, she can make a minor knife cut to obtain a small amount of blood as a free action during the casting of the spell. (If the source is not willing or helpless and not adjacent, how long it takes to draw blood depends entirely on the circumstances.) No single source of blood can be used to replace a costly material component unless the character or creature's current hit point total is high enough to absorb all the damage without falling below -10. For example, the blood of an orc with 6 hit points remaining is not suffi cient to replace a component that costs 301 gp or more, because the orc  cannot take the necessary 17 points of damage before it is dead.	KEY:Tainted Sorcerer ~ Blood Component																										SORTKEY:Class_Tainted_Sorcerer	SOURCEPAGE:UA	
Taint Suppression	CATEGORY:Special Ability	TYPE:ClassFeatures.TaintedSorcererClassFeatures.SpecialQuality	VISIBLE:YES	DESC:While a tainted sorcerer is likely to accumulate a high taint score over the course of her life, this taint is not immediately obvious to onlookers. A tainted sorcerer's taint manifests in mental effects'insanity, rage, and nightmares—and in internal physical effects. If a tainted sorcerer is split open, the character's internal corruption is obvious: Her body is full of bloody pus and strange growths, even internal limbs. If a tainted sorcerer enters a tainted area, her corruption immediately manifests externally as well. Barring these two conditions, it is impossible to detect a tainted sorcerer based on appearance. A tainted sorcerer no longer applies her taint score as a penalty to her Constitution, and only applies one-half her taint score as a penalty to her Wisdom.	KEY:Tainted Sorcerer ~ Taint Suppression																										SORTKEY:Class_Tainted_Sorcerer	SOURCEPAGE:UA	
Tainted Metamagic	CATEGORY:Special Ability	TYPE:ClassFeatures.TaintedSorcererClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A tainted sorcerer who learns metamagic feats can apply them by paying an additional cost in blood. By draining blood, a tainted sorcerer can enhance her spells without using a higher-level spell slot. The cost is a number of points of Constitution damage equal to the spell slot adjustment of the metamagic feat. Thus, casting an empowered vampiric touch spell costs a tainted sorcerer 2 points of Constitution damage, because an empowered spell uses up a spell slot two levels higher than normal. A tainted sorcerer cannot enhance a spell to a level higher than she can cast by this means. For example, a tainted sorcerer must be at least a 9th-level caster to cast an empowered vampiric touch spell (or at least 10th level, if the character is casting as a sorcerer), since the empowered spell requires a 5th-level spell slot. A tainted sorcerer without a Constitution score cannot use this ability.	KEY:Tainted Sorcerer ~ Tainted Metamagic																										SORTKEY:Class_Tainted_Sorcerer	SOURCEPAGE:UA	
Tainted Spellcasting	CATEGORY:Special Ability	TYPE:ClassFeatures.TaintedSorcererClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Rather than using a key ability score for spellcasting, a tainted sorcerer uses her taint score. To cast a spell, a tainted sorcerer must have a taint score at least equal to the spell’s level. Tainted sorcerer bonus spells are based on a number equal to the character's taint score + 10, and saving throws against tainted sorcerer spells have a DC of 10 + spell level + the tainted sorcerer’s taint score. A tainted sorcerer accumulates taint for casting her spells. All spells a tainted sorcerer casts are evil spells. She must make a Fortitude save (DC 10 + spell level) or increase her taint score by 1.	KEY:Tainted Sorcerer ~ Tainted Spellcasting																										SORTKEY:Class_Tainted_Sorcerer	SOURCEPAGE:UA	
Level Advancement	CATEGORY:Special Ability	TYPE:ClassFeatures.TaintedSorcererClassFeatures.SpecialQuality	VISIBLE:YES	DESC:The power of taint is seductive. Once a character has tasted its attractions, it is hard to resist. Whenever a tainted sorcerer gains a new level and wishes to advance a level in some other class, she must succeed on a Will saving throw (DC 10 + taint score). If she fails the saving throw, she must advance her tainted sorcerer level. If she succeeds on this saving throw, she can advance a level in some other class.	KEY:Tainted Sorcerer ~ Level Advancement																										SORTKEY:Class_Tainted_Sorcerer	SOURCEPAGE:UA	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.TaintedWarriorClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Tainted warriors do not gain any additional weapon or armor profi ciencies.	KEY:Tainted Warrior ~ Weapon and Armor Proficiency																										SORTKEY:Class_Tainted_Warrior	SOURCEPAGE:UA	
Taint Suppression	CATEGORY:Special Ability	TYPE:ClassFeatures.TaintedWarriorClassFeatures.SpecialQuality	VISIBLE:YES	DESC:By definition, a tainted warrior is overwhelmed with taint, but this taint is not immediately obvious to onlookers. A tainted sorcerer’s taint manifests in mental effects—delirium, anger, and cruelty—and in internal physical effects. If a tainted warrior is split open, the internal corruption is obvious: His body is full of vile liquids and distorted growths, even internal limbs. If a tainted warrior enters a tainted area, his corruption immediately manifests externally as well. Barring these two conditions, it is impossible to detect a tainted warrior based on appearance. A tainted warrior no longer applies his taint score as a penalty to his Constitution, and only applies one-half his taint score as a penalty to his Wisdom.	KEY:Tainted Warrior ~ Taint Suppression																										SORTKEY:Class_Tainted_Warrior	SOURCEPAGE:UA	
Damage Reduction	CATEGORY:Special Ability	TYPE:ClassFeatures.TaintedWarriorClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 2nd level, a tainted warrior gains damage reduction 1/good. The value of the character’s damage reduction increases by 1 point at every even-numbered level thereafter.	KEY:Tainted Warrior ~ Damage Reduction				DEFINE:TaintedWarriorDR|0					BONUS:VAR|TaintedWarriorDR|TaintedWarriorLVL/2									DR:TaintedWarriorDR/Good								SORTKEY:Class_Tainted_Warrior	SOURCEPAGE:UA	
Tainted Strike	CATEGORY:Special Ability	TYPE:ClassFeatures.TaintedWarriorClassFeatures.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A tainted warrior of 3rd level or higher can infuse a melee attack with the power of his taint. The character adds his taint score to the damage dealt by the melee attack, and the target’s taint score increases by 1. If a tainted warrior strikes a creature immune to the effects of taint (such as an undead creature or a creature with the evil subtype), the tainted strike has no effect. A tainted warrior can use this ability once per day upon attaining 3rd level and one additional time per day for every four levels gained thereafter.	KEY:Tainted Warrior ~ Tainted Strike									BONUS:VAR|TaintedStrikeLVL|TaintScore		BONUS:VAR|TaintedStrikeDamage|TaintScore	BONUS:VAR|TaintedStrike|(PaladinLVL+1)/4						ABILITY:Special Ability|VIRTUAL|Tainted Strike								SORTKEY:Class_Tainted_Warrior	SOURCEPAGE:UA	
