SOURCELONG:Monster Manual 2	SOURCESHORT:MM2	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2003-07																														
																																	
# Ability Name	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
Paralysis	CATEGORY:Special Ability	TYPE:OrcwortRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:An orcwort secretes digestive juices that can paralyze creatures in contact with it. Any creature swallowed by an orcwort must succeed at a Fortitude save (DC %1) or be paralyzed for 2d4 rounds.|ParalysisDC	KEY:Orcwort ~ Paralysis				DEFINE:ParalysisDC|0					BONUS:VAR|ParalysisDC|DefaultDCCon	BONUS:VAR|ParalysisDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Paralysis)								ABILITY:Ability Focus|AUTOMATIC|Paralysis									SOURCEPAGE:MM2	
Swallow Whole	CATEGORY:Special Ability	TYPE:OrcwortRaceTrait.SpecialAttack.Extraordinary.Swallow Whole	VISIBLE:YES	DESC:An orcwort can swallow a Huge or smaller creature by making a successful grapple check (grapple bonus +54), provided it already has that opponent in its maw (see Improved Grab, above). Once inside the orcwort's pitcher, the opponent takes 2d8+8 points of acid damage per round and is subject to the paralyzing effect of its digestive juices (see Paralysis, above). A successful grapple check allows a swallowed creature to climb out of the pitcher (assuming it is not paralyzed) and return to the orcwort'smaw, where another successful grapple check is needed to get free. Alternatively, a swallowed creature can try to cut its way out with either claws or a light piercing or slashing weapon. Dealing at least 20 points of damage to the pitcher (AC 16) in this way creates an opening large enough to permit escape. Once a single swallowed creature exits, muscular action closes the hole; thus, another swallowed opponent must cut its own way out. The orcwort's pitcher can hold 2 Huge, 8 Large, 32 Medium-size, or 128 Small or smaller creatures.	KEY:Orcwort ~ Swallow Whole																											SOURCEPAGE:MM2	
Telepathy	CATEGORY:Special Ability	TYPE:OrcwortRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:An orcwort can communicate telepathically with any of its wortlings within fifteen miles.	KEY:Orcwort ~ Telepathy									BONUS:VAR|TelepathyRangeMiles|1|TYPE=Base																		SOURCEPAGE:MM2	
																																	
Race Traits ~ Ormyrr	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=OrmyrrRaceTrait	AUTO:LANG|Common																			ABILITY:FEAT|AUTOMATIC|Multiweapon Fighting										
Constrict	CATEGORY:Special Ability	TYPE:OrmyrrRaceTrait.SpecialAttack.Extraordinary.Constrict	VISIBLE:YES	DESC:With a successful grapple check, an ormyrr can crush a grabbed opponent, dealing 1d8+12 points of bludgeoning damage.	KEY:Ormyrr ~ Constrict									BONUS:VAR|ConstrictDice|1	BONUS:VAR|ConstrictDieSize|8|TYPE=Base																	SOURCEPAGE:MM2	
Improved Grab	CATEGORY:Special Ability	TYPE:OrmyrrRaceTrait.SpecialAttack.Extraordinary.Improved Grab	VISIBLE:YES	DESC:If an ormyrr hits an opponent that is at least one size category smaller than itself with two claw attacks, it deals normal damage and attempts to start a grapple as a free action without provoking an attack of opportunity (grapple bonus +23). If it gets a hold, it also constricts on the same round. Thereafter, the ormyrr has the option to conduct the grapple normally, or simply use its claws to hold the opponent (-20 penalty on grapple check, but the ormyrr is not considered grappled). In either case, each successful grapple check it makes during successive rounds automatically deals damage for two claw attacks.	KEY:Ormyrr ~ Improved Grab																											SOURCEPAGE:MM2	
Enhanced Multiweapon Fighting	CATEGORY:Special Ability	TYPE:OrmyrrRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:This ability lessens the penalty for off-hand weapon use by 2 for both primary and off hands. Thus, when combined with the creature's Multidexterity and Multiweapon Fighting feats, it allows the use of one or more light off-hand weapons with no penalty on the attack rolls.	KEY:Ormyrr ~ Enhanced Multiweapon Fighting									BONUS:COMBAT|TOHIT-PRIMARY|2	BONUS:COMBAT|TOHIT-SECONDARY|2																	SOURCEPAGE:MM2	
Weapon Use	CATEGORY:Special Ability	TYPE:OrmyrrRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:An ormyrr is proficient with all simple and martial weapons.	KEY:Ormyrr ~ Weapon Use																		ABILITY:Internal|AUTOMATIC|TYPE=WeaponProfMartial									SOURCEPAGE:MM2	
																																	
Race Traits ~ Phase Wasp	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=PhaseWaspRaceTrait	AUTO:LANG|Signal System										BONUS:VAR|Maneuverability|5|TYPE=Base	BONUS:VAR|PhaseWaspLanguage|1|TYPE=Base																		
Magic Missile	CATEGORY:Special Ability	TYPE:PhaseWaspRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES	DESC:A phase wasp can produce an effect that functions like a magic missile spell (caster level 3rd). Once it has used this ability, it must wait 1d4 rounds before it can do so again.	KEY:Phase Wasp ~ Magic Missile																											SOURCEPAGE:MM2	
See Invisibility	CATEGORY:Special Ability	TYPE:PhaseWaspRaceTrait.SpecialQuality	VISIBLE:YES	DESC:A phase wasp produces an effect like that of a see invisibility spell (caster level 3rd), except that is always active.	KEY:Phase Wasp ~ See Invisibility									BONUS:VAR|HasSeeInvisibilityVision|1|TYPE=Base																		SOURCEPAGE:MM2	
																																	
Race Traits ~ Phoenix	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=PhoenixRaceTrait											BONUS:VAR|Maneuverability|3|TYPE=Base									ABILITY:FEAT|AUTOMATIC|Improved Initiative|Iron Will										
Shriek	CATEGORY:Special Ability	TYPE:PhoenixRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Once per minute, a phoenix can utter a war shriek that forces every opponent within 30 feet to succeed at a Will save (DC %1) or be slowed (as the slow spell) for 1 round. This is a sonic, mind-affecting effect.|ShriekDC	KEY:Phoenix ~ Shriek				DEFINE:ShriekDC|0					BONUS:VAR|ShriekDC|DefaultDCCon	BONUS:VAR|ShriekDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Shriek)								ABILITY:Ability Focus|AUTOMATIC|Shriek									SOURCEPAGE:MM2	
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:PhoenixRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES	DESC:Detect Evil, Detect Magic and Protection from Evil always active. After 10 rounds of ritual and preparation: dismissal, dispel evil, dispel magic (Caster level 40th; save DC 15 + spell level).	KEY:Phoenix ~ Spell-Like Abilities																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=20|Blindness/Deafness,13+CHA|Blink|Blur,12+CHA|Color Spray,11+CHA|Cure Light Wounds,11+CHA|Dancing Light|Find the Path|Find Traps|Fire Seeds,16+CHA|Heal,16+CHA|Invisibility|Misdirection,12+CHA|Death Ward,14+CHA|Neutralize Poison,13+CHA|Alter Self|Produce Flame|Remove Fear,11+CHA|Remove Curse,13+CHA|See Invisibility	SPELLS:Innate|TIMES=1|CASTERLEVEL=20|Incendiary Cloud,18+CHA|Reincarnate|Pyrotechnics|Summon Nature's Ally IX|Veil|Wall of Fire								SOURCEPAGE:MM2	
Defensive Aura	CATEGORY:Special Ability	TYPE:PhoenixRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A phoenix has a +5 deflection bonus to Armor Class. This ability is always in effect.	KEY:Phoenix ~ Defensive Aura									BONUS:COMBAT|AC|CHA|TYPE=Deflection																		SOURCEPAGE:MM2	
Immolation	CATEGORY:Special Ability	TYPE:PhoenixRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:When it knows that death is near, a phoenix immolates itself as a full-round action. This produces a cloud of flame in a 20-foot-high, 15-foot- adius spread. Each creature in the area takes 40d6 points of damage (Reflex DC %1 half ). Half of this damage is fire; the rest results directly from divine power and is therefore not subject to reduction by protection from elements (fire), fire shield (chill shield), or similar magic. This action kills the original phoenix and produces a new one, fully grown and unharmed, from the ashes. This new bird arrives at the end of the round.|ImmolationDC	KEY:Phoenix ~ Immolation				DEFINE:ImmolationDC|0					BONUS:VAR|ImmolationDC|DefaultDCCon																		SOURCEPAGE:MM2	
Planar Travel	CATEGORY:Special Ability	TYPE:PhoenixRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A phoenix can enter and exit the Astral Plane or the Ethereal Plane at will and navigate through these planes without error or risk.	KEY:Phoenix ~ Planar Travel																											SOURCEPAGE:MM2	
Spell-Like Metamagic	CATEGORY:Special Ability	TYPE:PhoenixRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A phoenix can apply any one of its metamagic feats (Empower Spell, Enlarge Spell, Extend Spell, Heighten Spell, Maximize Spell) to a spell-like ability by using that ability as a fullround action.	KEY:Phoenix ~ Spell-Like Metamagic																											SOURCEPAGE:MM2	
Telepathy	CATEGORY:Special Ability	TYPE:PhoenixRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A phoenix can communicate telepathically with any nonavian creature within 60 feet. It can also speak normally with any avians.	KEY:Phoenix ~ Telepathy									BONUS:VAR|TelepathyRange|60|TYPE=Base																		SOURCEPAGE:MM2	
Uncanny Dodge	CATEGORY:Special Ability	TYPE:PhoenixRaceTrait.SpecialQuality.Extraordinary.Uncanny Dodge	VISIBLE:YES	DESC:A phoenix retains its Dexterity bonus to AC even when flat-footed, and it cannot be flanked. Even if it fails a Spot check, it still knows that something is in the area; it merely lacks any details as to its exact location or description.	KEY:Phoenix ~ Uncanny Dodge									BONUS:VAR|UncannyDodgeTracker|1	BONUS:VAR|UncannyDodgeFlankingLevel|HD																	SOURCEPAGE:MM2	
																																	
Race Traits ~ Planetouched (Chaond)	CATEGORY:Internal													BONUS:VAR|AdvancementByClass|1									ABILITY:Special Ability|AUTOMATIC|Planetouched (Chaond) Racial Traits	ABILITY:Chaond Subrace|AUTOMATIC|Chaond ~ Common|!PREABILITY:1,CATEGORY=Internal,TYPE.AltSubraceChoice									
Planetouched (Chaond) Racial Traits	CATEGORY:Special Ability	TYPE:SpecialQuality.Extraordinary	VISIBLE:DISPLAY		KEY:Planetouched (Chaond) Racial Traits																											SOURCEPAGE:MM2	
Shatter	CATEGORY:Special Ability	TYPE:ChaondRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Chaond ~ Shatter																		SPELLS:Innate|TIMES=1|CASTERLEVEL=max(1,TL)|Shatter,12+CHA									SOURCEPAGE:MM2	
Languages	CATEGORY:Special Ability	TYPE:ChaondRaceTrait.SpecialQuality	VISIBLE:YES	DESC:Common.	KEY:Chaond ~ Languages																		TEMPLATE:Chaond ~ Common ~ Languages									SOURCEPAGE:MM2	
Favored Class	CATEGORY:Special Ability	TYPE:ChaondRaceTrait.SpecialQuality	VISIBLE:YES	DESC:The first class taken by a chaond character becomes that character's favored class.Once chosen, it cannot be changed.	KEY:Chaond ~ Favored Class																		TEMPLATE:Chaond ~ Common ~ Favored Class									SOURCEPAGE:MM2	
Escape Artist Skill Bonus	CATEGORY:Special Ability	TYPE:ChaondRaceTrait.SpecialQuality	VISIBLE:YES	DESC:+2 racial bonus on Escape Artist checks.	KEY:Chaond ~ Escape Artist Skill Bonus									BONUS:SKILL|Escape Artist|2|TYPE=Racial																		SOURCEPAGE:MM2	
Tumble Skill Bonus	CATEGORY:Special Ability	TYPE:ChaondRaceTrait.SpecialQuality	VISIBLE:YES	DESC:+2 racial bonus on Tumble checks.	KEY:Chaond ~ Tumble Skill Bonus									BONUS:SKILL|Tumble|2|TYPE=Racial																		SOURCEPAGE:MM2	
Resistances	CATEGORY:Special Ability	TYPE:ChaondRaceTrait.SpecialQuality	VISIBLE:YES		KEY:Chaond ~ Resistances									BONUS:VAR|AcidResistanceBonus,ColdResistanceBonus,SonicResistanceBonus|5|TYPE=Resistance									ABILITY:Special Ability|AUTOMATIC|Resistance To Acid|Resistance To Cold|Resistance To Sonic									SOURCEPAGE:MM2	
																																	
Race Traits ~ Planetouched (Zenythri)	CATEGORY:Internal													BONUS:VAR|AdvancementByClass|1									ABILITY:Special Ability|AUTOMATIC|Planetouched (Zenythri) Racial Traits	ABILITY:Zenythri Subrace|AUTOMATIC|Zenythri ~ Common|!PREABILITY:1,CATEGORY=Internal,TYPE.AltSubraceChoice									
Planetouched (Zenythri) Racial Traits	CATEGORY:Special Ability	TYPE:SpecialQuality.Extraordinary	VISIBLE:DISPLAY		KEY:Planetouched (Zenythri) Racial Traits																											SOURCEPAGE:MM2	
True Strike	CATEGORY:Special Ability	TYPE:ZenythriRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Zenythri ~ True Strike																		SPELLS:Innate|TIMES=1|CASTERLEVEL=max(1,TL)|True Strike									SOURCEPAGE:MM2	
Languages	CATEGORY:Special Ability	TYPE:ZenythriRaceTrait.SpecialQuality	VISIBLE:YES	DESC:Common.	KEY:Zenythri ~ Languages																		TEMPLATE:Zenythri ~ Common ~ Languages									SOURCEPAGE:MM2	
Favored Class	CATEGORY:Special Ability	TYPE:ZenythriRaceTrait.SpecialQuality	VISIBLE:YES	DESC:A zenythri's favored class is monk.	KEY:Zenythri ~ Favored Class																		TEMPLATE:Zenythri ~ Common ~ Favored Class									SOURCEPAGE:MM2	
Balance Skill Bonus	CATEGORY:Special Ability	TYPE:ZenythriRaceTrait.SpecialQuality	VISIBLE:YES	DESC:+2 racial bonus on Balance checks.	KEY:Zenythri ~ Balance Skill Bonus									BONUS:SKILL|Balance|2|TYPE=Racial																		SOURCEPAGE:MM2	
Survival Skill Bonus	CATEGORY:Special Ability	TYPE:ZenythriRaceTrait.SpecialQuality	VISIBLE:YES	DESC:+2 racial bonus on Survival checks.	KEY:Zenythri ~ Survival Skill Bonus									BONUS:SKILL|Survival|2|TYPE=Racial																		SOURCEPAGE:MM2	
Resistances	CATEGORY:Special Ability	TYPE:ZenythriRaceTrait.SpecialQuality	VISIBLE:YES		KEY:Zenythri ~ Resistances									BONUS:VAR|ElectricityResistanceBonus,FireResistanceBonus,SonicResistanceBonus|5|TYPE=Resistance									ABILITY:Special Ability|AUTOMATIC|Resistance To Electricity|Resistance To Fire|Resistance To Sonic									SOURCEPAGE:MM2	
																																	
Race Traits ~ Psurlon (Average)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|Psurlon Subtraits|TYPE=PsurlonAverageRaceTrait											BONUS:VAR|DarkvisionRange|120|TYPE=Base									ABILITY:FEAT|AUTOMATIC|Iron Will|Multiattack										
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:PsurlonAverageRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Psurlon (Average) ~ Spell-Like Abilities																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=10|Detect Thoughts,12+CHA|Dominate Person,14+CHA|Hold Monster,14+CHA|Mind Fog,15+CHA|Sleep,11+CHA	SPELLS:Innate|TIMES=1|CASTERLEVEL=10|Stoneskin,14+CHA								SOURCEPAGE:MM2	
																																	
Race Traits ~ Psurlon (Elder)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|Psurlon Subtraits|TYPE=PsurlonElderRaceTrait											BONUS:VAR|DarkvisionRange|120|TYPE=Base									ABILITY:FEAT|AUTOMATIC|Iron Will|Multiattack										
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:PsurlonElderRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Psurlon (Elder) ~ Spell-Like Abilities																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=12|Detect Thoughts,12+CHA|Dominate Person,14+CHA|Hold Monster,14+CHA|Suggestion (Mass),15+CHA|Mind Fog,15+CHA|Sleep,11+CHA	SPELLS:Innate|TIMES=1|CASTERLEVEL=12|Stoneskin,14+CHA								SOURCEPAGE:MM2	
																																	
Race Traits ~ Psurlon (Giant)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|Psurlon Subtraits|TYPE=PsurlonGiantRaceTrait											BONUS:VAR|DarkvisionRange|120|TYPE=Base																			
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:PsurlonGiantRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Psurlon (Giant) ~ Spell-Like Abilities																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=18|Detect Thoughts,12+CHA|Dominate Person,14+CHA|Hold Monster,14+CHA|Suggestion (Mass),15+CHA|Mind Fog,15+CHA|Sleep,11+CHA	SPELLS:Innate|TIMES=1|CASTERLEVEL=18|Disintegrate,16+CHA|Stoneskin,14+CHA								SOURCEPAGE:MM2	
																																	
Race Traits ~ Ragewind	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=RagewindRaceTrait	AUTO:LANG|Common										BONUS:VAR|Maneuverability|5|TYPE=Base	BONUS:COMBAT|AC|8|TYPE=Deflection																		
Blade of Fury	CATEGORY:Special Ability	TYPE:RagewindRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Three times per day, a ragewind can expand itself outward into a 15-foot-radius spread, filling that entire space with its whirling weapons. This attack deals 20d6 points of slashing damage to every creature within that area (Reflex DC %1 half ). Immediately after this attack, the ragewind reverts to its normal size and shape. Once it has used its blade fury attack, it must wait 1d4+1 rounds before it can do so again. A ragewind cannot benefit from both blade fury and whirlwind at the same time.|BladeOfFuryDC	KEY:Ragewind ~ Blade of fury				DEFINE:BladeOfFuryDC|0					BONUS:VAR|BladeOfFuryDC|DefaultDCDex	BONUS:VAR|BladeOfFuryDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Blade of Fury)								ABILITY:Ability Focus|AUTOMATIC|Blade of Fury									SOURCEPAGE:MM2	
Whirlwind	CATEGORY:Special Ability	TYPE:RagewindRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:A ragewind can intensify the swirling air that composes its usual form to the strength of a whirlwind as a free action. When it does so, it transforms into a whirling mass of air and weapons 5 feet wide and 20 feet high. Each creature that is at least two size categories smaller than the ragewind and in contact with it must succeed at a Reflex save (DC %4) or take %2d%3 points of damage. Whether or not this save is successful, an affected creature must immediately make a second Reflex save against the same DC. Failure indicates that the affected creature is picked up by the winds and takes an additional 1d8 points of damage that round and each round thereafter that it remains suspended in the winds. (The ragewind may also direct weapon attacks at creatures caught within its whirlwind if desired, though it gains no special bonuses for doing so). A flying creature may leave the whirlwind with a successful Reflex save, though it still takes damage for the round in which it does so. A ragewind may also cause its whirlwind  to touch the ground, kicking up a swirling cloud of debris with a 10-foot radius. This cloud obscures all vision, including darkvision, beyond 5 feet. Creatures at a distance of 5 feet have one-half concealment, and those farther away have total concealment.  A creature caught in this dust cloud must succeed at a Concentration check (DC %4) to cast a spell.|WhirlwindDuration|WhirlwindDice|WhirlwindDamageDie|WhirlwindDC	KEY:Ragewind ~ Whirlwind				DEFINE:WhirlwindDuration|0	DEFINE:WhirlwindDice|0	DEFINE:WhirlwindDamageDie|0	DEFINE:WhirlwindDC|0		BONUS:VAR|WhirlwindDC|DefaultDCDex	BONUS:VAR|WhirlwindDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Whirlwind)	BONUS:VAR|WhirlwindDamageDie|6|TYPE=Base	BONUS:VAR|WhirlwindDice|3						ABILITY:Ability Focus|AUTOMATIC|Whirlwind									SOURCEPAGE:MM2	
