SOURCELONG:Draconomicon	SOURCESHORT:Drac	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2003-11																													
																																
###Block:Abilities	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page
CATEGORY=Internal|Race Traits ~ Dragon (Tarterian).MOD														BONUS:VAR|DragonLevelAdjustment|4|PREVAREQ:DragonAgeCategory,1	BONUS:VAR|DragonLevelAdjustment|5|PREVAREQ:DragonAgeCategory,2	BONUS:VAR|DragonLevelAdjustment|6|PREVAREQ:DragonAgeCategory,3																
#size																																
CATEGORY=Internal|Race Traits ~ Dragon (Tarterian).MOD														BONUS:VAR|DragonSizeGroup|5|TYPE=Base																		
#stats														Wyrmling	Very Young	Young	Juvenile	Young Adult	Adult	Mature Adult	Old	Very Old	Ancient	Wyrm	Great Wyrm							
CATEGORY=Internal|Race Traits ~ Dragon (Tarterian).MOD														BONUS:STAT|STR|6|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
CATEGORY=Internal|Race Traits ~ Dragon (Tarterian).MOD																																
CATEGORY=Internal|Race Traits ~ Dragon (Tarterian).MOD														BONUS:STAT|CON|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
CATEGORY=Internal|Race Traits ~ Dragon (Tarterian).MOD														BONUS:STAT|INT|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11								
CATEGORY=Internal|Race Traits ~ Dragon (Tarterian).MOD														BONUS:STAT|WIS|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11								
CATEGORY=Internal|Race Traits ~ Dragon (Tarterian).MOD														BONUS:STAT|CHA|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11								
#SR																																
CATEGORY=Internal|Race Traits ~ Dragon (Tarterian).MOD				SR:DragonSpellResistance										BONUS:VAR|DragonSpellResistance|15|PREVARGTEQ:DragonAgeCategory,1	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,2	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,3	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,4	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,5	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,6	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,7	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,8	BONUS:VAR|DragonSpellResistance|1|PREVARGTEQ:DragonAgeCategory,9	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,10	BONUS:VAR|DragonSpellResistance|1|PREVARGTEQ:DragonAgeCategory,11	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,12							
#AC / DR																																
CATEGORY=Internal|Race Traits ~ Dragon (Tarterian).MOD				DR:0/Magic										BONUS:VAR|DragonNaturalArmorBonus|3		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,3		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,5		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,7		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,9										
CATEGORY=Internal|Race Traits ~ Dragon (Tarterian).MOD				DR:0/Good																		BONUS:MISC|DR|Good|5|PREVARGTEQ:DragonAgeCategory,9		BONUS:MISC|DR|Good|5|PREVARGTEQ:DragonAgeCategory,11								
Breath Weapon	CATEGORY:Special Ability	TYPE:TrueDragonTarterianDragonRaceTrait.SpecialAttack.Supernatural.Breath Weapon	VISIBLE:YES	DESC:A Tarterian dragon has two types of breath weapon, a line of disruptive force or a cone of will-sapping gas. Creatures within the cone must succeed on a Will save or be affected by a crushing despair effect, taking a -2 penalty on saving throws, attack rolls, ability checks, skill checks, and weapon damage rolls for 1 round per age category of the dragon. Damage %1d%2, DC %3, Length %4|BreathWeaponDice|BreathWeaponDieSize|BreathWeaponDC|BreathWeaponLine	KEY:Dragon (Tarterian Dragon) ~ Breath Weapon									BONUS:VAR|BreathWeaponDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Breath Weapon)	BONUS:VAR|BreathWeaponDieSize|8|TYPE=Base								ABILITY:Ability Focus|AUTOMATIC|Breath Weapon									SOURCEPAGE:Drac
Frightful Presence	CATEGORY:Special Ability	TYPE:TrueDragonTarterianDragonRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:%1'ft Frightful Presence (Will DC %2)|FrightfulPresenceRange|FrightfulPresenceDC	KEY:Dragon (Tarterian Dragon) ~ Frightful Presence				DEFINE:FrightfulPresenceRange|0	DEFINE:FrightfulPresenceDC|0				BONUS:VAR|FrightfulPresenceDC|DefaultDCCha	BONUS:VAR|FrightfulPresenceDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Frightful Presence)	BONUS:VAR|FrightfulPresenceRange|30*DragonAgeCategory							ABILITY:Ability Focus|AUTOMATIC|Frightful Presence									SOURCEPAGE:Drac
Force Resistance	CATEGORY:Special Ability	TYPE:TrueDragonTarterianDragonRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Tarterian dragons have a +4 racial bonus on saving throws against force-based spells and effects.	KEY:Dragon (Tarterian Dragon) ~ Force Resistance									BONUS:VAR|ForceEffectsResistanceBonus|4|TYPE=Racial									ABILITY:Special Ability|AUTOMATIC|Resistance To Force Effects									SOURCEPAGE:Drac
Freedom of Movement	CATEGORY:Special Ability	TYPE:TrueDragonTarterianDragonRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Tarterian dragons can move and attack normally despite any magic that usually impedes movement, such as hold monster, paralysis effects, solid fog, slow, and web spells.	KEY:Dragon (Tarterian Dragon) ~ Freedom of Movement																											SOURCEPAGE:Drac
Strength of Will	CATEGORY:Special Ability	TYPE:TrueDragonTarterianDragonRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Tarterian dragons have a +4 morale bonus on saving throws against charm and compulsion effects.	KEY:Dragon (Tarterian Dragon) ~ Strength of Will									BONUS:VAR|CharmResistanceBonus,CompulsionResistanceBonus|4|TYPE=Morale									ABILITY:Special Ability|AUTOMATIC|Resistance To Charm|Resistance To Compulsion									SOURCEPAGE:Drac
Forcecage	CATEGORY:Special Ability	TYPE:TrueDragonTarterianDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Tarterian Dragon) ~ Forcecage																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Forcecage									SOURCEPAGE:Drac
Imprisonment	CATEGORY:Special Ability	TYPE:TrueDragonTarterianDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Tarterian Dragon) ~ Imprisonment																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Imprisonment									SOURCEPAGE:Drac
Maze	CATEGORY:Special Ability	TYPE:TrueDragonTarterianDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Tarterian Dragon) ~ Maze																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Maze									SOURCEPAGE:Drac
Otiluke's Resilient Sphere	CATEGORY:Special Ability	TYPE:TrueDragonTarterianDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Tarterian Dragon) ~ Otiluke's Resilient Sphere																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Otiluke's Resilient Sphere									SOURCEPAGE:Drac
																																
Race Traits ~ Dragon (Shadow)	CATEGORY:Internal	TYPE:Special	ABILITY:Internal|AUTOMATIC|Dragon Defaults|True Dragon|Generic Dragon						BONUS:VAR|DragonAgeCategory|(DragonLVL-1)/3					ABILITY:Special Ability|AUTOMATIC|Dragon (Shadow Dragon) ~ Breath Weapon|Immunity to Energy Drain	ABILITY:Special Ability|AUTOMATIC|Dragon (Shadow Dragon) ~ Shadow Blend|PREVARGTEQ:DragonAgeCategory,2		ABILITY:Special Ability|AUTOMATIC|Dragon (Shadow Dragon) ~ Mirror Image|Dragon (Shadow Dragon) ~ Spells|PREVARGTEQ:DragonAgeCategory,4	ABILITY:Special Ability|AUTOMATIC|Dragon (Shadow Dragon) ~ Frightful Presence|PREVARGTEQ:DragonAgeCategory,5	ABILITY:Special Ability|AUTOMATIC|Dragon (Shadow Dragon) ~ Dimension Door|PREVARGTEQ:DragonAgeCategory,6		ABILITY:Special Ability|AUTOMATIC|Dragon (Shadow Dragon) ~ Nondetection|PREVARGTEQ:DragonAgeCategory,8		ABILITY:Special Ability|AUTOMATIC|Dragon (Shadow Dragon) ~ Shadow Walk|PREVARGTEQ:DragonAgeCategory,10		ABILITY:Special Ability|AUTOMATIC|Dragon (Shadow Dragon) ~ Create Shadows|PREVARGTEQ:DragonAgeCategory,12							
#CR														Wyrmling	Very Young	Young	Juvenile	Young Adult	Adult	Mature Adult	Old	Very Old	Ancient	Wyrm	Great Wyrm							
CATEGORY=Internal|Race Traits ~ Dragon (Shadow).MOD														BONUS:MISC|CR|3|PREVARGTEQ:DragonAgeCategory,1	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,2	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,3	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,4	BONUS:MISC|CR|3|PREVARGTEQ:DragonAgeCategory,5	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,6	BONUS:MISC|CR|3|PREVARGTEQ:DragonAgeCategory,7	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,8	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,9	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,10	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,11	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,12							
#LevelAdj																																
CATEGORY=Internal|Race Traits ~ Dragon (Shadow).MOD														BONUS:VAR|DragonLevelAdjustment|3|PREVAREQ:DragonAgeCategory,1	BONUS:VAR|DragonLevelAdjustment|3|PREVAREQ:DragonAgeCategory,2	BONUS:VAR|DragonLevelAdjustment|3|PREVAREQ:DragonAgeCategory,3	BONUS:VAR|DragonLevelAdjustment|4|PREVAREQ:DragonAgeCategory,4															
#size																																
CATEGORY=Internal|Race Traits ~ Dragon (Shadow).MOD														BONUS:VAR|DragonSizeGroup|6|TYPE=Base																		
CATEGORY=Internal|Race Traits ~ Dragon (Shadow).MOD														BONUS:VAR|DragonDefaultFlySpeed|1|TYPE=NotStandard																		
CATEGORY=Internal|Race Traits ~ Dragon (Shadow).MOD														BONUS:VAR|Maneuverability|3|TYPE=Base			BONUS:VAR|Maneuverability|-1|TYPE=Base.STACK|PREVARGTEQ:DragonAgeCategory,2							BONUS:VAR|Maneuverability|-1|TYPE=Base.STACK|PREVARGTEQ:DragonAgeCategory,11								
#stats														Wyrmling	Very Young	Young	Juvenile	Young Adult	Adult	Mature Adult	Old	Very Old	Ancient	Wyrm	Great Wyrm							
CATEGORY=Internal|Race Traits ~ Dragon (Shadow).MOD															BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2		BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
CATEGORY=Internal|Race Traits ~ Dragon (Shadow).MOD																																
CATEGORY=Internal|Race Traits ~ Dragon (Shadow).MOD														BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1			BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
CATEGORY=Internal|Race Traits ~ Dragon (Shadow).MOD														BONUS:STAT|INT|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1	BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6		BONUS:STAT|INT|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9	BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
CATEGORY=Internal|Race Traits ~ Dragon (Shadow).MOD														BONUS:STAT|WIS|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1	BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6		BONUS:STAT|WIS|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9	BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
CATEGORY=Internal|Race Traits ~ Dragon (Shadow).MOD														BONUS:STAT|CHA|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1	BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6		BONUS:STAT|CHA|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9	BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
#SR																																
CATEGORY=Internal|Race Traits ~ Dragon (Shadow).MOD				SR:DragonSpellResistance										BONUS:VAR|DragonSpellResistance|12|PREVARGTEQ:DragonAgeCategory,1	BONUS:VAR|DragonSpellResistance|1|PREVARGTEQ:DragonAgeCategory,2	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,3	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,4	BONUS:VAR|DragonSpellResistance|3|PREVARGTEQ:DragonAgeCategory,5	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,6	BONUS:VAR|DragonSpellResistance|3|PREVARGTEQ:DragonAgeCategory,7	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,8	BONUS:VAR|DragonSpellResistance|1|PREVARGTEQ:DragonAgeCategory,9	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,10	BONUS:VAR|DragonSpellResistance|1|PREVARGTEQ:DragonAgeCategory,11	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,12							
#AC / DR																																
CATEGORY=Internal|Race Traits ~ Dragon (Shadow).MOD				DR:0/Magic										BONUS:VAR|DragonNaturalArmorBonus|4				BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,5		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,7		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,9		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,11								
Breath Weapon	CATEGORY:Special Ability	TYPE:TrueDragonShadowDragonRaceTrait.SpecialAttack.Supernatural.Breath Weapon	VISIBLE:YES	DESC:A shadow dragon's breath weapon is a cone of billowing, smoky shadows with an energy drain effect. Creatures within the cone gain the number of negative levels indicated on the Shadow Dragons by Age table; the saving throw to remove the negative level is given on the table as well. A successful Reflex save (against the same DC) reduces the number of negative levels by half (round down). Drain %1 level, DC %3, Length %4|BreathWeaponDice|BreathWeaponDieSize|BreathWeaponDC|BreathWeaponCone	KEY:Dragon (Shadow Dragon) ~ Breath Weapon									BONUS:VAR|BreathWeaponDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Breath Weapon)	BONUS:VAR|BreathWeaponDice|(-2)*DragonAgeCategory	BONUS:VAR|BreathWeaponDice|1|PREVARGTEQ:DragonAgeCategory,1	BONUS:VAR|BreathWeaponDice|1|PREVARGTEQ:DragonAgeCategory,4	BONUS:VAR|BreathWeaponDice|1|PREVARGTEQ:DragonAgeCategory,6	BONUS:VAR|BreathWeaponDice|1|PREVARGTEQ:DragonAgeCategory,7	BONUS:VAR|BreathWeaponDice|1|PREVARGTEQ:DragonAgeCategory,8	BONUS:VAR|BreathWeaponDice|1|PREVARGTEQ:DragonAgeCategory,10	BONUS:VAR|BreathWeaponDice|1|PREVARGTEQ:DragonAgeCategory,11	ABILITY:Ability Focus|AUTOMATIC|Breath Weapon	BONUS:VAR|BreathWeaponDice|1|PREVARGTEQ:DragonAgeCategory,12								SOURCEPAGE:Drac
Frightful Presence	CATEGORY:Special Ability	TYPE:TrueDragonShadowDragonRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:%1'ft Frightful Presence (Will DC %2)|FrightfulPresenceRange|FrightfulPresenceDC	KEY:Dragon (Shadow Dragon) ~ Frightful Presence				DEFINE:FrightfulPresenceRange|0	DEFINE:FrightfulPresenceDC|0				BONUS:VAR|FrightfulPresenceDC|DefaultDCCha	BONUS:VAR|FrightfulPresenceDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Frightful Presence)	BONUS:VAR|FrightfulPresenceRange|30*DragonAgeCategory							ABILITY:Ability Focus|AUTOMATIC|Frightful Presence									SOURCEPAGE:Drac
Spells	CATEGORY:Special Ability	TYPE:TrueDragonShadowDragonRaceTrait.SpecialAttack.DragonSpellcasterSorcererCleric	VISIBLE:YES	DESC:A Shadow Dragon cast spells as Sorcerer. Can also cast cleric spells and those from the Chaos, Evil, and Trickery domains as arcane spells.	KEY:Dragon (Shadow Dragon) ~ Spells								ADD:SPELLCASTER|Sorcerer/Cleric	BONUS:VAR|DragonSpellcasterLVL|((DragonAgeCategory-3)*2)	BONUS:PCLEVEL|Sorcerer/Cleric|DragonSpellcasterLVL-1	BONUS:ABILITYPOOL|Monster Domains|3	BONUS:VAR|ChaosDomainAllowed,EvilDomainAllowed,TrickeryDomainAllowed|1|TYPE=Base						ABILITY:Internal|AUTOMATIC|Sorcerer/Cleric Class									SOURCEPAGE:Drac
Shadow Blend	CATEGORY:Special Ability	TYPE:TrueDragonShadowDragonRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Three times per day, a great wyrm shadow dragon can conjure a mass of leaping shadows with a radius of 100 yards and a duration of 1 hour (this is a creation effect). All normal and magical light sources are negated within this radius. All characters and creatures gain a +4 bonus on their Hide checks within the shadows, and can hide even if directly observed. Shadow dragons and other creatures with ties to the Plane of Shadow gain total concealment within the shadows, though they can move and attack normally. Their attacks gain a +2 bonus and deny their opponents any Dexterity bonus to AC, because they are considered invisible.	KEY:Dragon (Shadow Dragon) ~ Shadow Blend																											SOURCEPAGE:Drac
Create Shadows	CATEGORY:Special Ability	TYPE:TrueDragonShadowDragonRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Three times per day, a great wyrm shadow dragon can conjure a mass of leaping shadows with a radius of 100 yards and a duration of 1 hour (this is a creation effect). All normal and magical light sources are negated within this radius. All characters and creatures gain a +4 bonus on their Hide checks within the shadows, and can hide even if directly observed. Shadow dragons and other creatures with ties to the Plane of Shadow gain total concealment within the shadows, though they can move and attack normally. Their attacks gain a +2 bonus and deny their opponents any Dexterity bonus to AC, because they are considered invisible.	KEY:Dragon (Shadow Dragon) ~ Create Shadows																											SOURCEPAGE:Drac
Mirror Image	CATEGORY:Special Ability	TYPE:TrueDragonShadowDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Shadow Dragon) ~ Mirror Image																		SPELLS:Innate|TIMES=3|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Mirror Image									SOURCEPAGE:Drac
Nondetection	CATEGORY:Special Ability	TYPE:TrueDragonShadowDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Shadow Dragon) ~ Nondetection																		SPELLS:Innate|TIMES=3|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Nondetection									SOURCEPAGE:Drac
Dimension Door	CATEGORY:Special Ability	TYPE:TrueDragonShadowDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Shadow Dragon) ~ Dimension Door																		SPELLS:Innate|TIMES=3|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Dimension Door									SOURCEPAGE:Drac
