SOURCELONG:Complete Warrior	SOURCESHORT:CW	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2003-11																														
																																	
# Ability Name	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
Channel Spell	CATEGORY:Special Ability	TYPE:ClassFeatures.SpellswordClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:At 4th level, a spellsword can channel any spell he can cast into his melee weapon. Using this ability requires a move action, and the spellsword uses up the prepared spell or spell slot just as if he had cast the spell. The channeled spell affects the next target that the spell sword successfully attacks with his weapon (saving throws and spell resistance still apply). Even if the spell normally affects an area or is a ray, it affects only the target. The spell is discharged from the weapon, which can then hold an other spell. A spellsword can channel his spells into only one weapon at a time. Spells channeled into a weapon are lost if not used in 8 hours.	KEY:Spellsword ~ Channel Spell	DESC:%1/day.|ChannelSpellTimes			DEFINE:ChannelSpellTimes|0					BONUS:VAR|ChannelSpellTimes|min(((SpellswordLVL+2)/2),5)																	SORTKEY:Class_Spellsword	SOURCEPAGE:CW	
Multiple Channel Spell	CATEGORY:Special Ability	TYPE:ClassFeatures.SpellswordClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:A 10th-level spellsword can channel two spells into his melee weapon, using a move action to channel each one. Both channeled spells affect the next target the spellsword successfully attacks with his weapon, in the order the spells were placed into the weapon. As with the channel spell class feature, saving throws and spell resistance apply normally. Each time a spellsword uses multiple channel spell, two of his fi ve channel spell uses per day are expended.	KEY:Spellsword ~ Multiple Channel Spell																										SORTKEY:Class_Spellsword	SOURCEPAGE:CW	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.StonelordClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Stonelords gain no proficiency with any weapon or armor.	KEY:Stonelord ~ Weapon and Armor Proficiency																										SORTKEY:Class_Stonelord	SOURCEPAGE:CW	
Earth's Blood	CATEGORY:Special Ability	TYPE:ClassFeatures.StonelordClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:Once per day, a stonelord can take a standard action to heal her own wounds using a clump of mud. This ability heals a number of hit points equal to 1d8 + her stonelord class level.	KEY:Stonelord ~ Earth's Blood	DESC:%1/day heal 1d8 + %2 hp|EarthSBloodTimes|EarthSBloodLVL			DEFINE:EarthSBloodTimes|0	DEFINE:EarthSBloodLVL|0				BONUS:VAR|EarthSBloodTimes|1	BONUS:VAR|EarthSBloodLVL|StonelordLVL																SORTKEY:Class_Stonelord	SOURCEPAGE:CW	
Stone Power	CATEGORY:Special Ability	TYPE:ClassFeatures.StonelordClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At every even-numbered level, a stonelord can choose one ability from the following list of stone powers. No stone power can be chosen more than once. Unless ptherwise noted, the stonelord uses her class level as the caster level for these effects (the save DCs are Constitution-based). Using one of these abilities is a standard action unless otherwise noted.	KEY:Stonelord ~ Stone Power				DEFINE:StonePowerDC|0					BONUS:VAR|StonepowerDC|10+StonlordLVL+CON	BONUS:VAR|EarthSBloodLVL|StonelordLVL																SORTKEY:Class_Stonelord	SOURCEPAGE:CW	
Stone Shape	CATEGORY:Special Ability	TYPE:ClassFeatures.StonelordClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:Once per day, a stonelord of 3rd level or higher can use a stone shape effect (caster level equal to the stonelord's class level).	KEY:Stonelord ~ Stone Shape																		SPELLS:Innate|TIMES=1|CASTERLEVEL=StonelordLVL|Stone Shape								SORTKEY:Class_Stonelord	SOURCEPAGE:CW	
Meld into Stone	CATEGORY:Special Ability	TYPE:ClassFeatures.StonelordClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:Once per day per class level, a stonelord of 5th level or higher can use a meld into stone effect (caster level equal to the stonelord's class level).	KEY:Stonelord ~ Meld into Stone																		SPELLS:Innate|TIMES=StonelordLVL|CASTERLEVEL=StonelordLVL|Meld into Stone								SORTKEY:Class_Stonelord	SOURCEPAGE:CW	
Stone Tell	CATEGORY:Special Ability	TYPE:ClassFeatures.StonelordClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:Once per day, a stonelord of 7th level or higher can speak with stone as if she had cast stone tell (caster level equal to the stonelord's class level).	KEY:Stonelord ~ Stone Tell																		SPELLS:Innate|TIMES=1|CASTERLEVEL=StonelordLVL|Stone Tell								SORTKEY:Class_Stonelord	SOURCEPAGE:CW	
Earthquake	CATEGORY:Special Ability	TYPE:ClassFeatures.StonelordClassFeatures.SpecialAttack.SpellLike	VISIBLE:YES	DESC:Once per day, a stonelord of 9th level or higher can use an earthquake effect (caster level equal to the stonelord's class level).	KEY:Stonelord ~ Earthquake																		SPELLS:Innate|TIMES=1|CASTERLEVEL=StonelordLVL|Earthquake								SORTKEY:Class_Stonelord	SOURCEPAGE:CW	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.TattoedMonkClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Tattooed monks gain no proficiency with any weapon or armor.	KEY:Tattoed Monk ~ Weapon and Armor Proficiency																										SORTKEY:Class_Tattoed_Monk	SOURCEPAGE:CW	
Monk Abilities	CATEGORY:Special Ability	TYPE:ClassFeatures.TattoedMonkClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A tattooed monk's class levels stack with his monk levels for determining his unarmed damage, AC bonus, and unarmored speed bonus.	KEY:Tattoed Monk ~ Monk Abilities									BONUS:UDAM|CLASS.Monk|TattoedMonkLVL	BONUS:VAR|MonkACLVLBonus|TattoedMonkLVL	BONUS:VAR|MonkFastMovementLVL|TattoedMonkLVL															SORTKEY:Class_Tattoed_Monk	SOURCEPAGE:CW	
Tattoo	CATEGORY:Special Ability	TYPE:ClassFeatures.TattoedMonkClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Tattooed monks gain their powers from the magic tattoos that eventually cover their bodies. A 1stlevel tattooed monk has one tattoo and gains another tattoo at every odd-numbered level. A tattooed monk can choose his tattoos from among those described below. Note that three of the tattoos (centipede, crescent moon, and phoenix) have minimum class level requirements. All tattoos are magical, and the abilities they bestow are supernatural (except for the crescent moon). A tattooed monk in an antimagic fi eld loses all benefi ts of his tattoos. Unless the effect of a tattoo is continuous, activating a tattoo is a move action that does not provoke an attack of opportunity.	KEY:Tattoed Monk ~ Tattoo				DEFINE:TattooNumber|0					BONUS:ABILITYPOOL|Tattoo|(TattooedMonk+1)/2																	SORTKEY:Class_Tattoed_Monk	SOURCEPAGE:CW	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.ThayanKnightClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Thayan knights gain profi ciency with tower shields.	KEY:Thayan Knight ~ Weapon and Armor Proficiency																				ABILITY:Internal|AUTOMATIC|TYPE=ShieldProfTower						SORTKEY:Class_Thayan_Knight	SOURCEPAGE:CW	
Horrors of Thay	CATEGORY:Special Ability	TYPE:ClassFeatures.ThayanKnightClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Because of long exposure to the cruelty of her homeland, a Thayan knight gains a +2 morale bonus on saving throws against fear effects and a +1 morale bonus on saving throws against charm effects. At 4th level, these bonuses increase to +4 and +2, respectively. None of these bonuses apply against attacks from Red Wizards.	KEY:Thayan Knight ~ Horrors of Thay				DEFINE:HorrorsOfThayBonus|0					BONUS:VAR|ResistanceToFear|2*HorrorsOfThayBonus|TYPE=Morale	BONUS:VAR|ResistanceToCharm|HorrorsOfThayBonus|TYPE=Morale	BONUS:VAR|HorrorsOfThayBonus|(ThayanKnightLVL+2)/3							ABILITY:Special Ability|AUTOMATIC|Resistance to Fear|Resistance to Charm								SORTKEY:Class_Thayan_Knight	SOURCEPAGE:CW	
Zulkir's Favor	CATEGORY:Special Ability	TYPE:ClassFeatures.ThayanKnightClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 1st level, a Thayan knight undergoes a long and painful tattooing ritual. A magic tattoo, placed either on the back or the forehead, provides a +2 resistance bonus on Refl ex saves. The tattoo also marks the knight as someone loyal to the Red Wizards. The knight automatically fails any saving throw against a mind-affecting spell cast by a Red Wizard. When the tattoo is visible, the knight gains a +2 morale bonus on Intimidate checks as an extraordinary ability.	KEY:Thayan Knight ~ Zulkir's Favor									BONUS:SAVE|Reflex|2|TYPE=Resistance	BONUS:SKILL|Intimidate|2|TYPE=Morale																SORTKEY:Class_Thayan_Knight	SOURCEPAGE:CW	
Zulkir's Defender	CATEGORY:Special Ability	TYPE:ClassFeatures.ThayanKnightClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A Thayan knight of 2nd level or higher gains a +2 morale bonus on attack rolls and damage rolls against any creature that attacks her or that she has previously seen attack a Red Wizard.	KEY:Thayan Knight ~ Zulkir's Defender																										SORTKEY:Class_Thayan_Knight	SOURCEPAGE:CW	
Bonus Feat	CATEGORY:Special Ability	TYPE:ClassFeatures.ThayanKnightClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At 3rd level, a Thayan knight may choose any one feat except Weapon Specialization from the fi ghter bonus feat list (see Table 5-1, page 90 of the Player's Handbook).	KEY:Thayan Knight ~ Bonus Feat									BONUS:ABILITYPOOL|Thayan Knight Feat|1																	SORTKEY:Class_Thayan_Knight	SOURCEPAGE:CW	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.WarChanterClassFeatures.SpecialQuality	VISIBLE:YES	DESC:War chanters gain no proficiency with any weapon or armor.	KEY:War Chanter ~ Weapon and Armor Proficiency																										SORTKEY:Class_War_Chanter	SOURCEPAGE:CW	
War Chanter Music	CATEGORY:Special Ability	TYPE:ClassFeatures.WarChanterClassFeatures.SpecialQuality	VISIBLE:YES	DESC:War chanter music follows the same rules as bardic music (see page 29 of the Player's Handbook). War chanter levels stack with bard levels for the purpose of determining how often a character can use war chanter music or bardic music. War chanter levels do not stack with bard levels for determining which songs a bard has access to.	KEY:War Chanter ~ War Chanter Music				DEFINE:WarChanterMusicLVL|0					BONUS:VAR|WarChanterMusicLVL|WarChanterLVL	BONUS:VAR|BardicMusicTimes|WarChanterLVL								ABILITY:Special Ability|AUTOMATIC|Bardic Music ~ Inspire Toughness|PRESKILL:1,Perform (Sing)=9,Perform (Oratory)=9|PREVARGTEQ:WarChanterMusicLVL,1	ABILITY:Special Ability|AUTOMATIC|Bardic Music ~ Inspire Recklessness|PRESKILL:1,TYPE.Perform=12|PREVARGTEQ:WarChanterMusicLVL,3	ABILITY:Special Ability|AUTOMATIC|Bardic Music ~ Inspire Awe|PRESKILL:1,TYPE.Perform=15|PREVARGTEQ:WarChanterMusicLVL,7	ABILITY:Special Ability|AUTOMATIC|Bardic Music ~ Inspire Legion|PRESKILL:1,TYPE.Perform=18|PREVARGTEQ:WarChanterMusicLVL,10					SORTKEY:Class_War_Chanter	SOURCEPAGE:CW	
Combine Song	CATEGORY:Special Ability	TYPE:ClassFeatures.WarChanterClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A war chanter of 5th level or higher with 12 or more ranks in any Perform skill can combine two types of bardic music or war chanter music to provide the benefits of both (normal stacking rules for bonus types apply).	KEY:War Chanter ~ Combine Song																										SORTKEY:Class_War_Chanter	SOURCEPAGE:CW	
Singing Shout	CATEGORY:Special Ability	TYPE:ClassFeatures.WarChanterClassFeatures.SpecialAttack.Supernatural	VISIBLE:YES	DESC:When a war chanter of 8th level orhigher engages in battle, he often lets out a singing shout as a standard action. All allies (including herself) within a 60-foot radius who can hear the war chanter gain a +4 enhancement bonus to Strength for a number of rounds equal to one-half the class level of the war chanter.	KEY:War Chanter ~ Singing Shout																										SORTKEY:Class_War_Chanter	SOURCEPAGE:CW	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.WarshaperClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Warshapers gain no proficiency with any weapon or armor.	KEY:Warshaper ~ Weapon and Armor Proficiency																										SORTKEY:Class_Warshaper	SOURCEPAGE:CW	
Morphic Immunities	CATEGORY:Special Ability	TYPE:ClassFeatures.WarshaperClassFeatures.SpecialQuality.Exraordinary	VISIBLE:YES	DESC:A warshaper is adept at distributing her form's vital organs around her body to keep them safe from harm. Warshapers are immune to stunning and critical hits.	KEY:Warshaper ~ Morphic Immunities																		ABILITY:Special Ability|AUTOMATIC|Immunity To Stunning|Immunity to Critical Hits								SORTKEY:Class_Warshaper	SOURCEPAGE:CW	
Morphic Weapons	CATEGORY:Special Ability	TYPE:ClassFeatures.WarshaperClassFeatures.SpecialAttack.Supernatural	VISIBLE:YES	DESC:As a move action, a warshaper can grow natural weapons such as claws or fangs, allowing a natural attack that deals the appropriate amount of damage according to the size of the new form (see Table 5-1 on page 296 of the Monster Manual). These morphic weapons need not be natural weapons that the creature already possesses. For example, a warshaper polymorphed into an ettin (Large giant) could grow a claw that deals 1d6 points of damage, or horns for a gore attack that deals 1d8 points of damage. If the warshaper's form already has a natural weapon of that type, the weapon deals damage as if it were one category larger. For example, a warshaper who used wild shape to become a dire wolf (Large animal) could grow its jaw and snout, enabling a bite attack that deals 2d6 points of damage (as a for Huge animal), not the normal 1d8. A warshaper can change morphic weapons as often as it likes, even if it is using a shapechanging technique such as the polymorph spell or the wild shape class feature that doesn't allow subsequent changes after the initial transformation.	KEY:Warshaper ~ Morphic Weapons																										SORTKEY:Class_Warshaper	SOURCEPAGE:CW	
Morphic Body	CATEGORY:Special Ability	TYPE:ClassFeatures.WarshaperClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:At 2nd level and higher, a warshaper can use its precise control over its form to make itself stronger and heartier. It gains +4 to Strength and +4 to Constitution.	KEY:Warshaper ~ Morphic Body									BONUS:STAT|STR|4	BONUS:STAT|CON|4																SORTKEY:Class_Warshaper	SOURCEPAGE:CW	
Morphic Reach	CATEGORY:Special Ability	TYPE:ClassFeatures.WarshaperClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A warshaper of 3rd level or higher can suddenly stretch its limbs, neck, or other appendages outward, giving it 5 more feet of reach than the creature it's emulating. Unlike most creatures, warshapers don't appear to have a longer reach until they actually use it.	KEY:Warshaper ~ Morphic Reach									BONUS:COMBAT|REACH|5																	SORTKEY:Class_Warshaper	SOURCEPAGE:CW	
Morphic Healing	CATEGORY:Special Ability	TYPE:ClassFeatures.WarshaperClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:At 4th level, a warshaper becomes able to change its form where wounds appear, creating smooth skin where once were wounds. The warshaper gains fast healing 2, and if it spends a full-round action and succeeds on a Concentration check (DC equal to the total damage it has sustained), it heals 10 points of damage.	KEY:Warshaper ~ Morphic Healing									BONUS:VAR|FastHealing|2																	SORTKEY:Class_Warshaper	SOURCEPAGE:CW	
Warshaper Morph	CATEGORY:Special Ability	TYPE:ClassFeatures.WarshaperClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A 5th-level warshaper gains one of two class features.	KEY:Warshaper ~ Warshaper Morph									BONUS:ABILITYPOOL|Warshaper Morph|1																	SORTKEY:Class_Warshaper	SOURCEPAGE:CW	
